textID,text,sentiment
187745f502,'my name be tony not hey' poor tony,negative
a78ef3e0d0,goodmorning,positive
5010f92b03,take a shift tomorrow i don/t really feel like work right now,negative
1a88179ebb,i love mine too happy motherï¿½s day to your mom john taylor much love to you too,positive
625feab260,saw a black snake in the garden go back for a picture and it be go,neutral
45b0430eb9,: //twitpic /wukt we buy ludi her own rug dog be the best,positive
86462cc997,no waterfront anymore faccia luna and clarendon will have to do,negative
b499204c32,love her mum very much happy mother day to all the wonderful mother out there,positive
60d0bb5840,slip up and catch the flu feeling like poop,negative
a52203dd88,i have an urge to play wow but i have to wait week til im at my dad +days til mcfly im so excited l,positive
e8770f1c78,ok the passenger no one be alive they/re all dead you just don/t know it til the end then you cry,negative
4016e4cf72,discover and be share on g reader with me and didn/t even know it sigh i/m such a g reader newb,neutral
4dc7327dd8,be chill out tonite so cannot spew venom or write funny seem like these be the only style she have,neutral
f5c5fbc40b,if u do please pray me lord know i need it,neutral
124e448e00,aaaaaw i want to live in the usa,neutral
641db1b766,morning tweeple,positive
7286b251ca,hey i didn/t get any,neutral
4a704b77f2,now you only have hour to sleep rest if you need it,positive
d046aa63bc,that make my day so much good it/s be a rough one do i mention i love the new photo,neutral
8a4740ee53,i don/t want to sit at home on prom night someone hang out with me,negative
d66f920dbd,be head home from foot surgery and wish she have a boyfriend to e over and cuddle with,positive
64f91449b7,concert tonight chackin out and not ing tomorrow,neutral
53dc5649da,what happen i thought you be ing back today,neutral
f2f7763cfd,lol dammit well then next time then,negative
2abfe0decb,lol just don/t ever forget me,positive
7a7228dc2e,still jealous,negative
754ebd84b4,: //twitpic /qv me at forever ethan couldn/t be there,negative
fba4c01756,now im sad but im not give in first i didnt do nothing: * *,negative
0888304834,this week of mine be not easy but finally it/s over :,negative
88d8e96213,wow what a beautiful picture and by the way i be straight just want to let you know bella,positive
38b762e325,in arch draw check out mvcc/s cad degree look good to me,positive
94e82d1574,'there be people and then there be pencil' some be sharp some be not and some can be sharpen my pencil philosophy,neutral
c10f52f160,just about to go home i/m usually /mr positive/ but this have be one of those daze well min until tomorrow,neutral
7e66ca1a42,but you always have lee let/s go to paris,neutral
697887b4a1,you know you want to e keep me pany whilst mum/s at her friend for the night it/s such a nice evening,positive
1a1c392802,cook with my dad have lot of fun in the kitchen together,positive
95b9338e05,bounce rush make me feel nauseous,negative
b0b24ed515,off to woolsery this morning to hopefully see north molton u clinch the north devon league title lovely day for it,positive
d31f708485,play singstar without my fave duetter,negative
200f31449b,you/re miss out bb i/m such a cereal nut i think i like every kind available,positive
3aae3dab5c,that/s just weird: \ oh and what be it you be draw for me,negative
8415e9b138,just wake up: o mum sing to her new gn/r cd replacement i buy because im a good daughter,positive
7a4a97fba9,the bird be out oh man that/s not cool & & i didn/t sleep yet for the night,negative
e3a441b9eb,mile down only to go thats ok u on the radio alwas help,positive
32ffcb07c4,my street fighter iv skill be lack can/t beat seth on easy,negative
0ef15a1349,fil with cool people like me,positive
2a98bd4240,good morning work and then it/s espn/s sunday night baseball hopefully it won/t get rain out,positive
13dcb0f346,i think it/s under a honeymoon by the good life either that or it/s under a honey moon by joseph arthur,neutral
3c8e8d1940,my son get sting by a bug for the first time his little finger be slightly swollen,negative
a33b610db4,it be hour ago i come in and it/s only now i realise when i go to buy something online,neutral
1f42d08f3e,oh just refer to our lil exchange on lj with regard to twitter archive posting,neutral
02e6423e39,bump dj opus in the drunk in the car lmao don/t act like u don/t know,negative
9c2b1313af,why kiss the foot of the people who kick you when you can be anything that you want to morning everyone hope you have the best day ever,positive
51c2d21362,here/s a brief preview: : //bit ly/ehcfp omg james be creepy in that role i/m scar of him,negative
16370c0a2e,i/m miss crab leg and attend my go away instead,negative
edeeaa9756,hick be mean,negative
feec8aa27b,gettn ready to take a trip to jersey my dad/s not do so good he need a new heart~whoeva see/s this please say a prayer for my dad,negative
8542ba9b94,back soon need to run to the shop and cut the grass,neutral
6912e77231,i/m up i have a plan to transform my bedroom today random,neutral
e6c988afb8,home until tomorrow do my running and spin now time for chiropractor laundry shopping and visit family miss nathan,negative
9652c18d7d,thats another sponsor,neutral
df9882c24d,and most of us be go to be stick in an office some without window,negative
22a8a4639e,no it/s not sad should make you proud,negative
ee9df322d1,sorry we/ll try to keep it down,negative
d9107173c4,be home alone do hw,neutral
7082999a93,accord to a quarter of family under six live in poverty,negative
cf29e364fe,the plan to not spend money be not go well,negative
ea567e664a,upload all my bamboozle picture of facebook,neutral
912bbdea65,congratulation you guy finish a month early than we do booo,positive
060d8bb5d5,actually i wish i be back in tahoe i miss it there,negative
a07b1d9eea,wake up i wannastay in my bed,neutral
18f60b8879,but my bday be june this be wack and ihavent see any promotion for my bday party someone well finagle this asap,negative
6abd11b766,it would be great if those vip be for some act i/d enjoy see but noooo,neutral
faaf5f743d,marie wish i could make it too i hate my mute sometimes,neutral
7311789bcc,workin a long day today hopefully i can make some good tip,positive
726e099885,but it all go too quick and there wasn/t a chance lol,negative
56d742e6bc,hate headache maybe i/m not ready to rock,negative
65ffd159b2,thanks for the support,positive
0b64c5977e,there/s really no android twitter app of tweetie/s calibre,neutral
151bba80ca,have a good day drive up mountain visit katie eat chip & fudge and stock up on lovely smell soap,positive
0ec5989a18,nyappy mother/s day to your mom/s,positive
2f3ff51870,yeah and im gonna take ur picture off my ipod baby,neutral
c2fc42a9ff,traumatize moment of my childhood my dog massacre baby bunny and my brother and i get out the bb gun,negative
09c0bef389,lol same here wish there be a way to microsize everything lol,neutral
72cfb17265,'organization itil forget about people and so they fail' preach to the convert it be the people: //tr im/kwua,negative
cbbe4f2dd4,libertine um glad you enjoy it,positive
9856eea986,about to have dinner and then an evening of play card already pack and ready to head home tomorrow do we have to go home,neutral
4f6c17bae7,im allergic to cat my tonsil get swell and they hurt what do i dooo,negative
fa1385e537,he say he feel mama tuck him in at night he/s lonely but get by tomorrow will be tough,negative
b41f647910,i miss her alot and its only be one day,negative
74e92f4188,sound like you all have a great night i/m glad it be successful,positive
4e6eb888c1,thanks for share that,positive
315d2392c9,you should say mlia instead of fml i hope you find it soon,positive
1baeebaf86,garden go well almost all the corn and pea be up no onion or beets up yet though,positive
216e541532,nah jkin he/s hot so bored now,neutral
f383ad9856,ahhh i/m sqeaky clean and fresh even though i/m wear dirty clothes i love two and a half men it/s amaze,positive
2461db68e0,yes i have read them many time,neutral
9ec17fe80c,cuz you play a grow up on twitter,neutral
034f2e2104,i be live in ignorance: at,negative
f09816a243,nope it be tell you that you want cameo cream,neutral
6a9023f1af,awwww we/re gonna miss you,negative
afca91dc92,we quite like worthing its a relaxing place with nice coffee shop and fresh air and not too many oiks,positive
cdcaac066e,terrible haha that be new the fact that he couldn/t do it should have cost his part what kind of spock be that,neutral
edde759bde,today be a lovely day i have fun with and this evening,positive
781d900e89,beto/s pizzeria be on banksville rd in i believe the beachview area sorry to answer like year later,negative
8aacb54f42,sigh my sister bein strange she come all the way from copenhagen to london and now her phone turn off i wannasee her dammit,negative
6172153918,it be amaze,positive
486806238c,at barbs try to figure out y the dsl aint connect i need my google go home to my puter if it don/t start work soon smh,neutral
8e26c8c6e8,i/m sick and sad miss out on martini lounge tonight,negative
0be8e9f2fd,seem really quiet tonight be jealous of those who be clearly have a more exciting life than me off to bed i think,neutral
8df4e78879,really wish he have some spare cash to buy the new punch out for wii,negative
9843ecd416,aw not go to toronto anymore,negative
33596d8109,so sorry to hear about your mom that really suck,negative
cf0e868f70,i feel for you i hope it/s a smooth flight be safe mucho amor from boston,positive
82215b50d4,can/t sleep so i/m watch hgtv i/m afraid infomercial be about to take over,negative
150ebb41ba,i/m get me & my family ready for kaylee/s graduation it/s gonna make me so sad,negative
1689a46690,sweet dream,positive
0d709a4c51,hay wats ur aim we should chat,neutral
17775140c5,okay kool i might be tour all summer long but we can make it happen,neutral
3b0e6c2c55,in pain my big toe get stomp on during the hokey cokeu it/s throb anyone have any suggestion to heal it,negative
9602407df9,time to watch op then some dead like me then sleep,neutral
a53c829bee,have dinner with my grandma since i couldn/t be with my mum,neutral
d681f0dfbc,haha thanks its for history and its on how the invention of television have influence america lol,positive
c81e21ffd8,yea so wassup,neutral
2839a4d1d8,stupid job idk what to do,negative
5b747a13f6,shop til i drop e bac sunshine i miss u,negative
b1fd9116e3,like your pic lucky girl again,positive
c628741a80,thank you i/ve have anxiety issue for year so i think if i can make it through the first couple of day then i will be fine,neutral
d2c66b666d,around hour leave until a day weekend and i have waaaay too much work to do,neutral
